date_played_est,iron_source,enter_type,gold_source,spawn_biome,rta,time_wood,time_iron_pick,time_nether,time_bastion,time_fortress,time_first_portal,time_second_portal,time_stronghold,time_end,igt,gold_dropped,blaze_rods,blazes_killed,flint_picked_up,gravel_mined,deaths_total,jumps,eyes_used,diamond_picks_crafted,ender_pearls_used,obsidian_placed,diamond_sword_crafted,stone_mined,netherrack_mined,trade_enchanted_book, trade_iron_boots,trade_potion,trade_splash_potion,trade_iron_nugget,trade_ender_pearl,trade_string,trade_quartz,trade_obsidian,trade_crying_obsidian,trade_fire_charge,trade_leather,trade_soul_sand,trade_nether_brick,trade_glowstone_dust,trade_gravel,trade_magma_cream,killed_blaze,killed_chicken,killed_cod,killed_cow,killed_creeper,killed_enderman,killed_endermite,killed_ghast,killed_hoglin,killed_iron_golem,killed_pig,killed_piglin,killed_salmon,killed_sheep,killed_skeleton,killed_spider,killed_witch,killed_wither_skeleton,killed_zombie,eaten_bread,eaten_cooked_beef,eaten_cooked_chicken,eaten_cooked_cod,eaten_cooked_mutton,eaten_cooked_porkchop,eaten_cooked_salmon,eaten_enchanted_golden_apple,eaten_golden_apple,eaten_apple,eaten_rotten_flesh,eaten_golden_carrot,eaten_mushroom_stew,travel_walk_on_water,travel_walk,travel_walk_under_water,travel_swim,travel_boat,travel_sprint,seed,igt_2,date_played_est_2,bastion_type,end_fight_type,real_deaths,frame_eyes,run_id,,,,,,,,,,notes, 
2/7/2026 13:15:05,Village,Lava Pool,Bastion,desert,0:18:08,0:00:17,0:02:26,0:05:44,0:07:37,0:11:00,0:13:36,0:14:17,0:16:00,0:16:37,0:17:26,103,8,17,1,5,0,759,15,0,12,30,0,50,64,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,3,228,13,130,122,810,-5723843280644124626,0:17:26,02/07/2026 13:15:05,Housing,Zero Cycle,0,1,"8,482",FALSE,,,,,,,,,"Far desert village, gapple and ub pick in rp. ravine digdown for lava, saw fort on the way to hauss, had to free pigs stuck in back terrain, tall tree in path of pearl to fort, boat cutched, caved on blind, educated off vibes very off angle, 0.9 ch on 2nd portal, 2 chunks off, 2k blind, creeper nation sh, back 99 offset",
2/7/2026 12:54:57,Buried Treasure w/ tnt,Lava Pool,Bastion,beach,0:18:26,0:00:39,0:06:42,0:02:34,0:03:27,0:08:52,0:11:28,0:13:59,0:16:02,0:16:53,0:17:46,140,12,24,1,8,1,768,17,0,10,20,0,57,45,,,,,,,,,,,,,,,,,,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,5,0,1,0,0,0,0,1,303,5,261,96,866,-4176731097651420080,0:17:46,02/07/2026 12:54:57,Bridge,Zero Cycle,0,1,"8,481",FALSE,,,,,,,,,"Hallucinated naming world as notes from prev run and relogged, 5 iron mapless, crafted full gold tools, highroll to ravine for iron didnt pay off, lavapool on digdown, went back up for flint, mid 2 enter w/o iron pick, W drags, never punished with tnt pigface, fell on hoglin during dk setup, peak hog stupidity while goign for food, 16 chunks to sub 9 stables fastion, ancient debris on fort highway, 0.6 ch, attempt to pearl through mobs in cave almost gone wrong, 300 off, crazy all orange spike for a moment, apple nation chest, parkoured around tower to front 94 SS",
2/7/2026 12:34:59,Full Shipwreck,Magma Ravine,Bastion,wooded_hills,0:17:36,0:00:19,0:04:23,0:05:17,0:06:29,0:05:28,0:12:24,0:14:31,0:15:34,0:16:06,0:16:59,122,7,17,1,5,2,495,15,0,18,10,1,12,26,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,23,172,66,1242,552,595,5804268261206342872,0:16:59,02/07/2026 12:34:59,Stables,Zero Cycle,0,1,"8,480",FALSE,,,,,,,,,"Solid ship + bt ow, magma enter, 2 erays, spawned right beside ssv fort, didnt play it first due to insane strays, stables basaltion in a ruined state, mtg, stuck on 9 obby, had to wait for trades from other gap, amazing blaze strays, 0.6 ch to coords shallower than 150 150, junglehold <200 blocks from ring edge, navking, dipped to 94 SS on t103",
2/7/2026 12:16:21,Full Shipwreck,Lava Pool,Bastion,taiga,0:33:44,0:00:12,0:03:32,0:04:21,0:05:48,0:23:30,0:25:45,0:27:28,0:28:57,0:30:55,0:31:48,217,8,15,0,3,3,1271,16,0,20,32,0,0,328,,,,,,,,,,,,,,,,,,15,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,21,5,0,8,509,9,202,680,1702,-8810710789515626220,0:31:48,02/07/2026 12:16:21,Stables/Treasure,Zero Cycle,1,0,"8,479",FALSE,,,,,,,,,"Lavapool rp at spawn, obby in chest but crying made it not-completable, headed into ocean, close ship popped off, back to rp to enter low 4 with 2 gb, triple triple stables, 45 obby and 3 stacks of strong but only 15 pearls (7%), no spawner in 32 and double bad, outer chest clutch with 4 gb, accidentally had thorns chestplate equipped instead of prot from overworld, got ganged on by pigs and doid, back soon, still no more pearls, suffocated pigs to get garrots back, half committed in a direction before loading spawner, trevored and traded, stack of wool + crying and decent pearls, trolll thorns diamond chestplate, 30 chunks next spawner, slight eray was due to natural mobs, 0.7 ch to almost 900 -300, brain bricked for hunger reset, reaxised 2.3 ch on a hill, 3rd portal icepie deep in backrooms, no spike again, ruthless bat murder, back 95",
2/7/2026 11:41:02,Structureless,Magma Ravine,Bastion,plains,0:29:04,0:00:23,0:04:23,0:05:43,0:07:29,0:12:14,0:14:17,0:16:11,0:26:56,0:27:26,0:28:21,127,8,12,2,21,1,1098,13,0,15,22,0,41,331,,,,,,,,,,,,,,,,,,12,0,0,9,0,8,0,0,0,0,0,1,0,0,0,0,0,3,1,0,18,0,0,0,0,0,0,1,0,0,0,0,67,391,5,32,130,1654,3201855463402810676,0:28:21,02/07/2026 11:41:02,Bridge,Zero Cycle,1,3,"8,478",FALSE,,,,,,,,,"Caved for iron, cow farm, cave went down to lava, mob nation attack entering brijj, dk, pig yoinked gb, 28 chunks to ssv fort, strays cosplaying spawner, rip skeleton for shooting ziglin, 1.0 ch, boxed in with zombie on sh digdown and died, little food and basic tools, enderman-con in warped to make journey back easier, used stone and wood picks coz poor terrain, 10 min timeloss, spikeless nav, back 90 small boi",
2/7/2026 11:10:36,Full Shipwreck,Magma Ravine,Bastion,beach,0:25:09,0:00:25,0:04:08,0:05:47,0:07:52,0:14:48,0:16:19,0:19:15,0:20:35,0:23:40,0:24:33,99,8,18,0,0,0,840,18,0,22,20,0,12,60,,,,,,,,,,,,,,,,,,18,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,9,0,7,310,29,1853,319,1102,3086304207111831808,0:24:33,02/07/2026 11:10:36,Stables/Treasure,Zero Cycle,0,1,"8,477",FALSE,,,,,,,,,"Played ocean rather than village, swam a very long way just for a bad ship, 0.048% (1 in 2082) odds supply chest with 28+ carrots, quite a ways to a good boat to make it 1/2 stack of carrots, loads of bread and enf iron, armor from rp, insane kb from drowned while making magma portal, mtg stables kinda ruined by ziglin in gap, baby hog in trade hole, used every bit of gold to get 20 obby, 32 chunks just to get trevored, 32 garrots to last forever, masterchef level food situation, talk abt british foods, 0.4 ch, hot tourist, a million gold picks, 2.4k blind dist, gross strongshaft heavily ruined by ravine, big slime, most nonsense nav ever, back 95 came down to last anchor, checked out Toad in the Hole after run",
2/6/2026 20:48:26,Village,Lava Pool,Bastion,river,0:29:46,0:05:04,0:04:07,0:06:55,0:10:03,0:16:16,0:18:33,0:20:58,0:24:44,0:26:04,0:29:06,114,9,16,0,0,0,1307,15,0,14,21,0,68,68,,,,,,,,,,,,,,,,,,16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,34,0,0,0,0,0,0,0,0,0,2,0,0,20,368,7,87,460,1224,-6461516517284929342,0:29:06,02/06/2026 20:48:26,Housing,Half Bow,0,1,"8,476",FALSE,,,,,,https://www.twitch.tv/couriway/clip/PolishedHeadstrongWatermelonFloof-kFa1shcJlGBMnsl5,https://www.twitch.tv/couriway/clip/ObservantBadSlothTF2John--XjFN-mp3JMGwwh6,,"Constantly checked for mapless going to dt village, 5 iron + 16 gold (1 in 103), golem pre-damaged, started punching it with fist but had misread damage level and took a while to kill, tnt cannon, lavapool rp for enter, lot of bridging, surprised seeing housing, most horrible looking lava housing ever, insane 32 obby off top alone (1 in 1278), blocked path for few pigs on route, fort being difficult to find, used up way too many pearls and down to 12 before realising, fyroah tnt, 0.6 ch with break, sent 1 eye, felt good abt triangulation, didnt hit sh and couldnt see any bit of it in ravine, forced opposite way and managed to hit sh deeper than avg, ripped pearl in altar, made it to front 94 SS with 1 pearl, had to back out after low damage, jumped off but W drags to save, missed 1st perch, didnt kill on 2nd one to quickfly, bow killed",
2/6/2026 20:17:15,Full Shipwreck,Lava Pool,Bastion,plains,0:23:47,0:00:13,0:02:36,0:04:30,0:06:37,0:10:45,0:13:39,0:17:21,0:19:06,0:20:54,0:23:13,167,8,19,2,11,1,838,15,0,22,20,0,18,12,,,,,,,,,,,,,,,,,,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13,0,0,0,0,5,0,0,0,0,12,0,0,13,296,18,587,953,1022,-3279066940433456797,0:23:13,02/06/2026 20:17:15,Bridge,Half Bow,0,1,"8,475",FALSE,,,,,,,,,"Gold helmet from ruins, 2 full ships very close to each other for insurance, dipped on bt, magma spot for wall portal, 2 distinct erays, tnt'd blocks, tnt pigface, cs, piglin blocked hole and had to make new one, couldnt block 21 chunks to ssv fort, wonderful strays, 0.3 ch, spooked out by fire damage for a tick but had fire res on, weird bug, scary to kill hogs on low health, another 700 blocks ocean travel to sh, 2723 blind dist, weird nav, couldnt block clutch on tower, perch soon",
2/6/2026 19:33:23,Structureless,Magma Ravine,Bastion,plains,0:24:09,0:01:41,0:04:09,0:06:26,0:11:34,0:15:50,0:14:02,0:15:58,0:16:21,0:17:08,0:19:55,225,7,13,1,10,0,616,13,0,13,21,0,38,11,,,,,,,,,,,,,,,,,,13,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,1,0,0,20,316,37,646,301,734,-5772510605547014848,0:19:55,02/06/2026 19:33:23,Stables,Half Bow,0,3,"8,474",FALSE,,,,,,,,,"Not helpful checking ruins, boated to really far full ship, trashy loot, didnt bother going to small dot bt, more iron in magma ravine, hog hunting on enter, ghast spawned on stables, ttg, got like no pearls and had to trade other gap too, y81 blaze spawner, caved in ocean ravine, 1.8 ch, 1 chunk off, back 95 USS, didnt setup anchors and had to back out, just perched to sub 20",
2/6/2026 19:08:17,Village,Lava Pool,Bastion,forest,0:18:55,0:00:19,0:01:15,0:05:02,0:08:21,0:12:20,0:14:41,0:16:01,0:16:49,0:16:57,0:18:32,80,8,13,0,0,0,656,15,0,7,21,0,22,296,,,,,,,,,,,,,,,,,,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,296,13,171,227,777,-4967647205557008260,0:18:32,02/06/2026 19:08:17,Stables,Half Bow,0,0,"8,473",FALSE,,,,,,,,,"Headed to plains village, xqcBread, gravel skip thanks to rp, y13 lavapool on digdown, pick on life support from ages of mining, made wooden one, double good gap, found exactly 3 iron from chests for new pick to then route, fort very close, blaze spawn overlap cope for misplacing, 1.4k to sh, ocean exposed pr, setup for perch",
2/6/2026 18:46:54,Full Shipwreck,Magma Ravine,Bastion,wooded_hills,0:32:35,0:00:34,0:04:10,0:06:17,0:08:06,0:21:28,0:24:04,0:26:10,0:28:10,0:29:14,0:30:43,207,8,14,2,10,0,920,15,0,27,20,0,34,391,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,0,6,0,0,2,0,0,4,0,0,5,0,4,0,0,0,0,14,6,0,1,0,0,4,0,16,370,34,1452,612,1306,-7145260694773181290,0:30:43,02/06/2026 18:46:54,Bridge,Ground Zero,0,2,"8,472",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/BlueElatedCurlewKlappa-v8dBzap_NL2t7DO2,,"Lavapool at spawn, no bt highroll, very underwhelming ship, juicer bt, another ship for extra loot, poison stew, found closer magma ravine to enter, missed lavafall of death from roof by 1 block bridging over lava ocean, cs brijj, rare time needing forbidden backups for 20 obby, loaded spawner only after leaving, hoglin doordash, garbage terrain, 0 signs of fort on getting close, spent ages in a wall just for it to be at y86, 0.6 ch to 3rd ring, hog doordash 2, caved in a bad place, not fully triangulated with 12 eyes left but hit starter on dig, no spike to creeper nation outside pr, made top 104 but mispaced last block of setup, dipped to ground",
2/6/2026 18:13:42,Structureless,Lava Pool,Bastion,plains,0:22:04,0:00:17,0:03:08,0:06:14,0:07:41,0:14:44,0:16:51,0:19:22,0:20:05,0:20:30,0:21:23,100,9,27,1,24,1,839,17,0,26,20,0,55,112,,,,,,,,,,,,,,,,,,27,0,0,2,0,0,0,0,1,0,3,0,0,2,1,0,0,0,0,0,6,0,0,4,8,0,0,1,0,0,0,0,10,274,45,25,76,982,-3717624079688365814,0:21:23,02/06/2026 18:13:42,Stables,Zero Cycle,1,1,"8,471",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/RoughWiseShrimpRitzMitz-_eKw8AIcEIDQEow3,,"Typical structureless ow, dug into lava ravine but failed bucket mlg down and died, mined andesite to let water into hole to get down, stables through wall, forced gap route without armor, ripped trades, no spawner in 32, only loaded after passing by another stables, visited 2 rp, fort 50 chunks from bastion, horrible rates, 0.5 ch, back 95",
2/6/2026 17:50:59,Village,Lava Pool,Bastion,plains,0:19:44,0:00:43,0:01:13,0:04:57,0:05:35,0:10:33,0:12:56,0:13:57,0:16:38,0:17:05,0:19:04,138,8,16,1,1,0,796,17,0,16,11,0,59,114,,,,,,,,,,,,,,,,,,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,269,0,0,23,1035,-6770270848657679137,0:19:04,02/06/2026 17:50:59,Bridge,Half Bow,0,2,"8,470",FALSE,,,,,,,,,"Spoonfed desert village, wheat skip for cod, rp surprisingly had lavapool to complete, entering with armor and 2 gb, spawned close to brijj, skeleton aimbots, double single mogul hole, slight basalt corruption, hit by most random lava strand going to check left side, nowhere enf obby, pearl hung to hp, ssv fort, rare 1.0 ch from hp coz shallow sh, caved in mineshaft, 250 off, pushed 95 small boi but flew on 99 rot, quick perch",
2/6/2026 17:29:49,Structureless,Lava Pool,Bastion,plains,0:22:29,0:00:14,0:04:01,0:06:20,0:11:57,0:06:55,0:17:11,0:18:01,0:19:27,0:21:19,0:22:12,135,8,12,1,24,0,973,16,0,11,20,0,36,51,,,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,25,0,0,0,0,3,0,0,0,0,0,0,0,65,290,0,6,208,1156,5030872363026557953,0:22:12,02/06/2026 17:29:49,Stables,Zero Cycle,0,1,"8,469",FALSE,,,,,,,,,"Mined some iron before heading to acacia village, lavapool in desert, poundy portalled, forgot to grab flint, played basalt fort first on the way to bastion, double spawner with shield, slight misjudgement on eray direction, kinda low for stables, gap route, trades bottom fragged, ziglin-con at mid, went for ttg after but didnt let pigs into gap, got everything on last trade, caved on blind, educated off vibes, caved again, rare digup into mossy cobble in mega taiga, 350 off, mob nation sh, dug into pr, sick back 94 USS",
2/6/2026 17:06:26,Structureless,Lava Pool,Bastion,forest,0:30:28,0:00:30,0:04:00,0:07:05,0:07:51,0:20:29,,0:22:51,0:26:15,0:26:33,0:28:32,219,9,18,3,11,1,1174,16,0,28,31,0,79,408,,,,,,,,,,,,,,,,,,18,0,0,2,1,0,0,0,0,0,2,0,0,3,0,1,0,0,2,0,3,3,0,12,3,0,0,0,1,2,0,0,6,448,0,9,160,1459,-5635642304552029988,0:28:32,02/06/2026 17:06:26,Housing/Treasure,Half Bow,0,0,"8,468",FALSE,,,,,,,,,"Forest spawn with nothing good in view, iron exposed on cave surface, pig dodged every fns attempt, dugdown for enter, close lava housing, plumbed up, piglin roadblock brought to low health in attempt to force lava housing route, pivotted to td, -1 pig to lava not fully drained, last obby in outer chest, not many pearls, felt trevor from the very start, pretty awful terrain to it, ziglin on route, portalled out for food but didnt get many good animals, 21 chunk fort through bad terrain, crossroads double spawner, 0.6 ch to very shallow 3rd ring, nailed 2nd portal, dragon flew on front 90 small boi, escaped aggro enderman, barely made it in after insane perch snap",
2/6/2026 16:34:35,Structureless,Magma Ravine,Bastion,taiga,0:35:20,0:00:43,0:00:54,0:04:50,0:07:34,0:14:57,0:17:38,0:19:59,0:21:02,0:25:18,0:27:02,246,8,15,3,13,1,1050,16,0,19,21,0,41,87,,,,,,,,,,,,,,,,,,15,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,10,0,0,0,0,0,1,0,12,0,0,0,22,429,2,4,117,1452,5164443504208546923,0:27:02,02/06/2026 16:34:35,Treasure,Half Bow,0,0,"8,467",FALSE,,,,,,,,,"3 ingots worth + light in lavapool rp, pierayed far furnace and campfire, chose to play ravine and animals nearby, great reflex bucket mlg to save fall into ravine, baited by fake eray but checked in time, piglin aerial attack on trevor bridge, had to play bottom for everything, terrain randomly died going to fort, -20s mining obby misplace, some pc/internet issue messed up stream entirely and had to restart, 0.7 ch, daily dungeon blind with a god apple,surfaced just to see eye go down, got cornered by mobs, lived through creeper nation hallway thanks to resistance from e-gap, depth perception challenge, bailed on zero after bad pearl, forgot abt ground, sick bowshot to t103 crystal",
2/6/2026 15:58:10,Village,Lava Pool,Bastion,forest,0:26:08,0:00:20,0:02:23,0:04:02,0:07:01,0:15:09,0:18:14,,0:23:48,0:24:18,0:25:39,189,8,17,1,4,1,1074,20,0,31,10,1,28,523,,,,,,,,,,,,,,,,,,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,24,0,0,4,0,0,0,0,0,0,8,0,0,16,276,20,264,598,1208,-7015983584711807808,0:25:39,02/06/2026 15:58:10,Bridge,Ground Zero,0,1,"8,466",FALSE,,,,,,,,,"Ocean spawn, kinda pathetic full boat, very close bt for tons of iron, ocean cave went down to lava, scary wall lava, dk brijj, no obby from double triple, trades only gave 13, broke an entire iron pick to dig out of a wall, passed by debris, basalt fort at horrible coords, went to 3rd ring to blind, unlucky 0.5 ch but at least had loads of pearls to chuck, rare abandoned village food pitstop, ravinehold, creeper divebomb, pearl from end spawn landed on a huge cliff wall over void but was luckily stuck in block",
2/6/2026 12:45:38,Structureless,Lava Pool,Bastion,snowy_mountains,0:26:48,0:00:12,0:04:05,0:08:19,0:09:26,0:16:36,0:19:15,0:21:06,0:23:03,0:23:42,0:25:49,173,8,18,3,3,0,1013,20,0,27,20,0,80,140,,,,,,,,,,,,,,,,,,18,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,2,0,2,452,6,96,289,1057,-1071894349153625294,0:25:49,02/06/2026 12:45:38,Bridge,Half Bow,0,1,"8,465",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/PiercingPlumpFriseeMoreCowbell-B3GMxVmV1zOhwvgd,,"Snow spawn, creeper walked up and blew c-table, another set became creeper cannon, lost sprint reaching village, gb in rp outside, saw blacksmith with pick too late, pretty decent food, bubbles on ocean cave digdown, wall portal, basalt lava around pigface, very annoying ghast on dk, pig stupidity peak, backups for 20 obby, 26 to fort, started to thunder, 0.4 ch, crossed ice spikes, over 600 blocks off, 2642 blind dist, not enf explosives to go for zero, pearled into endermen pack going in for perch",
2/5/2026 18:44:25,Buried Treasure,Lava Pool,Bastion,beach,0:17:24,0:00:32,,0:03:45,0:07:43,0:12:32,0:14:11,,0:15:26,0:13:20,0:14:17,144,7,13,1,10,0,517,13,1,13,10,0,47,158,,,,,,,,,,,,,,,,,,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,6,4,0,0,0,0,0,0,27,201,10,177,172,653,3885248239319032211,0:14:17,02/05/2026 18:44:25,Bridge,Zero Cycle,0,3,"8,464",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/AgreeableSavageCoffeeCorgiDerp-On9hppt-zSkN5b4w,,"30 min time crunch for meeting while overlapping food, ocean spawn, ripped 12 iron 3 dia mapless bt, y6 lavapool on digdown from ocean cave, poundy portalled, y95 spawn, no terrain mining at 104 (shockers), cs brijj, huge eray towards spawner but felt could be real based on chunks loaded, being diag ensured that, sub10fort, blinded next to mushroom island, ripped insane 80 block blind under the island, just made back 95 on o58, insane last anchor into boat clutch on half heart to sub 15",
2/5/2026 18:25:02,Structureless,Lava Pool,Bastion,plains,0:26:03,0:00:35,0:06:28,0:07:25,0:09:41,0:16:49,0:19:01,,0:22:03,0:22:48,0:25:11,119,8,15,1,8,0,983,15,1,24,20,1,82,183,0,0,1,3,197,36,71,73,14,21,43,54,63,99,63,102,27,15,0,0,0,0,0,0,0,5,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,14,394,12,279,152,1154,-7883464090886092783,0:25:11,02/05/2026 18:25:02,Housing/Treasure,Half Bow,0,4,"8,463",FALSE,,,,,,,,,"Animal far spawn, bolan tech, found lavapool with 5 diamonds before iron in cave, self lava'd in attempt to kill hog, manhunt hauss got a little scary, left on 13 obby, trevor 25 away, less obby to mine later with chest checking, hoglin farm near fort, brick moment making iron sword despite having diamond one, 0.8 full diag ch, remembered to mine 2 obby, slipped off tower, made it back to 95 offset setup but didnt get bed off, perch late to sub 25",
2/5/2026 17:57:17,Full Shipwreck,Lava Pool,Bastion,forest,0:19:58,0:01:10,0:01:37,0:06:01,0:08:49,0:11:28,0:14:46,0:15:52,0:17:42,0:18:01,0:18:56,99,8,17,1,9,0,700,18,1,16,10,1,143,1,,,,,,,,,,,,,,,,,,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,4,0,0,3,0,0,0,0,7,0,12,349,24,376,382,730,3812446546794718307,0:18:56,02/05/2026 17:57:17,Treasure,Zero Cycle,0,1,"8,462",FALSE,,,,,,,,,"Bt spike but weird read, trident guy spawned due to 5 rd, bt ended up being pathetic, excpetional shipwreck loot, 8 diamonds at lavapool, trevor and ssv fort in very close proximity, pre-made trade hole, leaving off top with 12 obby, pearl hung to home portal, spawner in dumbest spot ever, burned through loads of garrots coz aimbot skeletons, educated off vibes, 400 off, back 95",
2/5/2026 17:36:06,Structureless,Lava Pool,Bastion,taiga,0:25:19,0:00:09,0:04:35,0:06:30,0:06:36,0:13:15,0:15:45,0:17:22,0:18:17,0:18:40,0:23:33,108,8,21,1,22,0,945,15,0,17,20,0,79,41,,,,,,,,,,,,,,,,,,21,0,0,0,0,0,0,1,1,0,2,0,1,4,0,0,0,0,0,0,0,0,0,6,11,1,0,0,0,0,0,0,43,426,13,99,83,945,5079721227296802370,0:23:33,02/05/2026 17:36:06,Treasure/Treasure,Other,0,2,"8,461",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/ComfortableBenevolentHummingbirdOpieOP-m_xTXtvyZjfmvyTW,,"Huge double ravine for iron, chunk loading error, gold ore on the dig to lava, spawner next to trevor, insta b-lined to break spawner first then route, sub10-trevored, 1 in 200 double netherite ingot chest, nothing in 32, loaded one soon to fort, Tubbo and Fulham joined vc to play parody song ""Sorry MCSR"", 1.5k blind, setup for perch, last anchor did nothing, axe broke, couldnt kill dragon, quick full bow, killed on next perch",
2/5/2026 17:09:38,Full Shipwreck,Lava Pool,Bastion,savanna,0:18:11,0:00:13,0:01:25,0:03:15,0:05:21,0:11:04,0:13:31,0:14:49,0:15:30,0:15:50,0:16:44,209,8,18,1,5,0,650,17,0,21,22,0,25,1,,,,,,,,,,,,,,,,,,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,4,0,15,204,8,120,106,649,-4191063220480053878,0:16:44,02/05/2026 17:09:38,Treasure,Zero Cycle,0,2,"8,460",FALSE,,,,,,,,,"Pierayed acacia village, dipped after spotting ship and lavapool, 2 ships tried to gen at same spot making it multi-colored, pretty good loot, low 3 enter but no duhvine, hoglin buffet outside trevor, lava in the hole, looped around to other side through roof coz piglin roadblock, pre-made hole, fa sword + chestplate, traded whole bottom gold, withers invading spawner, fall guys cosplay, 0.5 ch, front 90
",
